account_id,district_id,frequency,tenure_days,tx_count,tx_amount_mean,tx_amount_std,balance_mean,balance_min,balance_last,tx_count_per_year,has_loan,has_card,n_orders,order_amount_sum,n_inhabitants,n_muni_lt499,n_muni_500_1999,n_muni_2000_9999,n_muni_gt10000,n_cities,urban_ratio,avg_salary,unemp_95,unemp_96,n_entrepreneurs_per1000,crimes_95,crimes_96,churned
1341,36,POPLATEK MESICNE,771,110,1298.3018181818184,1259.929451278324,17003.21,1100.0,19760.0,52.11089494163424,0,0,1.0,2098.0,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796.0,6132,0
9017,70,POPLATEK MESICNE,770,184,3820.4038043478263,5540.739310816076,17311.120652173915,-3769.8,8485.4,87.28051948051947,1,0,1.0,2088.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
10411,39,POPLATEK PO OBRATU,769,198,7390.172222222222,10366.53753724711,50409.27373737373,700.0,96547.9,94.04356306892068,1,1,5.0,20024.0,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,0
2783,43,POPLATEK MESICNE,769,145,2330.458620689655,5808.465962505194,32707.213103448277,300.0,55730.2,68.87028608582574,0,1,0.0,0.0,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,0
2015,68,POPLATEK MESICNE,767,127,3085.4653543307086,3026.423989101002,27391.926771653543,1100.0,34810.9,60.47816166883963,0,0,1.0,4535.0,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0
2341,33,POPLATEK MESICNE,767,132,1063.9924242424242,1126.5550800289866,14918.321212121211,200.0,16148.3,62.85919165580182,0,0,2.0,2047.0,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650.0,4859,0
565,39,POPLATEK MESICNE,767,105,2248.750476190476,2146.6541632863405,30247.13047619048,700.0,33607.4,50.001629726206,0,0,1.0,3509.0,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,0
337,17,POPLATEK MESICNE,767,108,8406.723148148149,12883.70627846064,34466.73333333334,200.0,61247.0,51.430247718383306,0,0,0.0,0.0,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,0
3780,44,POPLATEK MESICNE,767,143,2136.7349650349647,2625.4437366667444,17330.725874125874,300.0,11672.5,68.09745762711864,0,0,2.0,1611.0,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166.0,2325,0
557,1,POPLATEK MESICNE,766,107,1259.7560747663551,1253.397807710356,16480.402803738318,600.0,23120.8,51.02056135770235,0,0,1.0,2050.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3490,48,POPLATEK MESICNE,766,26,2550.0,2340.982699637056,17753.846153846152,400.0,19900.0,12.39751958224543,0,0,0.0,0.0,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0
3973,20,POPLATEK MESICNE,765,126,4457.463492063493,4560.616518736969,23501.526984126984,200.0,28787.0,60.15882352941176,0,0,1.0,6941.0,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563.0,1542,0
2043,46,POPLATEK MESICNE,765,136,2879.791911764706,2821.5357853758146,23451.736764705885,400.0,19400.9,64.93333333333332,0,0,1.0,4366.0,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0
2003,32,POPLATEK MESICNE,765,137,18499.84233576642,20458.077314376063,68365.3788321168,1100.0,63891.0,65.41078431372549,0,0,1.0,2127.0,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,0
728,60,POPLATEK MESICNE,764,153,2932.5973856209152,3186.5710610257543,22742.51568627451,500.0,19794.0,73.14561518324606,0,0,3.0,7125.0,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,1
3970,24,POPLATEK MESICNE,764,150,13710.23,15453.181572888618,52034.158,200.0,61748.0,71.71138743455496,0,1,1.0,8957.0,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0
8169,29,POPLATEK MESICNE,764,171,3613.8754385964908,4180.941602471332,22470.46081871345,700.0,22924.0,81.75098167539267,1,0,3.0,7356.0,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818.0,888,0
452,63,POPLATEK MESICNE,763,147,7404.108163265306,11860.062250324692,49718.651020408164,800.0,68122.2,70.36926605504588,0,0,2.0,5433.0,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0
3783,40,POPLATEK MESICNE,763,130,3874.9376923076925,4365.89699625422,29506.324615384616,300.0,28383.3,62.23132372214942,0,0,1.0,3041.0,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,0
3189,29,POPLATEK MESICNE,763,124,7825.912096774194,11273.957744667647,38755.05080645161,-5967.9,31524.8,59.359108781127134,1,0,1.0,3702.8,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818.0,888,0
3689,8,POPLATEK MESICNE,763,107,8904.364485981308,10877.378826202883,33597.17196261682,-1483.8,8128.1,51.221166448230676,0,0,1.0,4609.9,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,0
2803,58,POPLATEK MESICNE,761,129,11010.468992248061,14212.14641764879,52127.29534883721,300.0,23645.3,61.914914586070964,0,1,1.0,1904.0,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212.0,2471,0
1901,15,POPLATEK MESICNE,761,133,7363.060902255639,7643.744241880282,32152.16165413534,1100.0,23163.8,63.834756898817346,0,0,1.0,6355.0,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845.0,1879,0
3525,70,POPLATEK MESICNE,761,120,2284.7833333333333,2287.743174872055,18400.608333333334,600.0,19407.4,57.59526938239159,0,0,1.0,3084.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
3320,1,POPLATEK MESICNE,761,114,1231.2938596491229,1257.4366206364891,17395.258771929824,900.0,20358.8,54.71550591327201,0,0,1.0,2075.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2851,17,POPLATEK MESICNE,760,151,3295.7026490066223,7985.68453618471,36114.05960264901,700.0,31164.9,72.56940789473684,0,0,0.0,0.0,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,0
2309,18,POPLATEK MESICNE,759,135,6696.834814814814,6956.987970243102,32313.58148148148,600.0,29585.8,64.96541501976284,0,0,1.0,8604.0,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740.0,1910,0
2437,1,POPLATEK MESICNE,758,133,1031.815037593985,1151.9422674990901,16432.7992481203,500.0,16378.5,64.08740105540898,0,0,2.0,1994.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1825,3,POPLATEK MESICNE,757,157,2952.729299363057,3730.687922870793,34500.88216560509,500.0,43019.4,75.75198150594451,0,0,2.0,4113.0,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824.0,2813,0
253,46,POPLATEK MESICNE,757,117,10075.618803418804,11486.882081200365,54816.340170940166,-1212.9,61631.0,56.452113606340816,0,1,0.0,0.0,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0
474,61,POPLATEK MESICNE,756,155,1419.871612903226,1520.5283407957133,20218.11612903226,900.0,26861.3,74.8859126984127,0,0,2.0,2300.0,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112.0,2059,0
633,57,POPLATEK MESICNE,756,116,2076.3896551724138,2195.265250225716,17801.709482758622,700.0,15748.0,56.04365079365079,0,0,1.0,3177.0,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729.0,3651,0
2374,1,POPLATEK MESICNE,755,108,1444.7805555555553,1486.6095445777264,15687.687962962964,200.0,22115.6,52.247682119205294,0,0,1.0,2331.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1104,39,POPLATEK MESICNE,755,131,6201.93893129771,6663.526016706084,39161.23740458015,800.0,40669.8,63.37450331125827,0,0,1.0,8840.0,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,0
2692,28,POPLATEK MESICNE,754,111,2257.016216216216,2292.397685137889,29294.393693693695,1100.0,42503.4,53.77022546419098,0,0,1.0,3386.0,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580.0,1525,0
6927,74,POPLATEK TYDNE,754,118,9247.315254237288,12117.422002899235,32276.964406779658,309.0,846.9,57.16114058355437,0,0,0.0,0.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
924,11,POPLATEK MESICNE,753,138,1348.0644927536232,1610.2734715741863,15485.806521739129,400.0,16911.3,66.93824701195219,0,0,2.0,2212.0,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,0
3305,13,POPLATEK MESICNE,753,144,2230.3881944444447,2672.097461988082,16665.184722222224,600.0,17656.9,69.84860557768924,0,0,2.0,2880.0,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,0
2237,26,POPLATEK MESICNE,749,163,5522.1987730061355,7225.207752166975,43260.12392638037,1100.0,64629.0,79.48698264352471,0,1,3.0,7087.0,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041.0,6261,0
1917,73,POPLATEK MESICNE,749,107,1883.3102803738318,1775.433990310516,16511.135514018693,1000.0,15084.7,52.17857142857143,0,0,1.0,2943.0,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355.0,4433,0
1685,28,POPLATEK MESICNE,749,101,9632.317821782179,12727.771320906077,32456.08811881188,1100.0,10567.0,49.25267022696929,0,1,1.0,7968.0,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580.0,1525,0
791,49,POPLATEK MESICNE,748,104,2112.293269230769,2034.3810945630175,18358.643269230768,700.0,17674.3,50.78342245989305,0,0,1.0,3054.0,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660.0,2123,0
3858,2,POPLATEK MESICNE,748,125,2646.2183999999997,5621.87206174334,26191.462399999997,300.0,22963.8,61.037767379679146,0,1,0.0,0.0,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0
5001,53,POPLATEK MESICNE,747,188,14320.021276595744,15297.978891168112,65078.67872340426,700.0,66174.6,91.92369477911647,1,0,2.0,13880.5,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850.0,1903,1
1469,67,POPLATEK MESICNE,747,110,2486.0227272727275,2458.6065599511235,22560.133636363636,1000.0,31338.3,53.785140562249,0,0,1.0,3574.0,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244.0,3079,0
3476,3,POPLATEK MESICNE,746,145,4391.648965517241,5023.89074805072,37563.82068965517,900.0,39485.1,70.99363270777481,0,1,2.0,6307.0,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824.0,2813,0
8039,9,POPLATEK MESICNE,745,177,6275.4045197740115,10589.536598404895,47334.328813559325,900.0,47873.5,86.77751677852349,1,1,4.0,8815.5,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
3205,1,POPLATEK MESICNE,745,108,1751.2351851851852,1801.4738583453923,18661.325925925925,700.0,24977.4,52.94899328859061,0,0,1.0,1564.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
5477,57,POPLATEK MESICNE,745,172,12990.30523255814,14048.550399378952,64474.173255813956,900.0,63661.1,84.3261744966443,1,1,2.0,13621.3,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729.0,3651,0
1212,70,POPLATEK MESICNE,744,112,2896.9874999999997,2770.072414805391,17932.74642857143,900.0,11173.0,54.983870967741936,0,0,1.0,2805.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
2095,56,POPLATEK MESICNE,743,110,8875.976363636364,10019.431349609013,46907.740000000005,800.0,77973.3,54.07469717362046,0,1,0.0,0.0,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854.0,3158,0
1137,60,POPLATEK MESICNE,743,107,1310.3813084112148,1273.8730246201449,15403.366355140186,900.0,16963.3,52.59993270524899,0,0,1.0,2121.0,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0
2570,1,POPLATEK MESICNE,743,105,1250.2790476190476,1288.115647855069,15666.411428571428,400.0,19891.7,51.616756393001346,0,0,1.0,2051.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3092,46,POPLATEK MESICNE,742,118,2192.987288135593,2180.4747958823214,19174.23813559322,1000.0,17528.3,58.08557951482479,0,0,1.0,2311.0,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0
5661,53,POPLATEK MESICNE,742,135,12696.23925925926,15376.703790198564,38943.37111111111,-3591.2,85545.8,66.4538409703504,0,0,1.0,1653.6,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850.0,1903,1
809,36,POPLATEK MESICNE,742,126,8010.537301587301,8254.838725632226,22711.5126984127,900.0,16994.2,62.02358490566038,0,0,1.0,8298.0,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796.0,6132,0
522,17,POPLATEK MESICNE,742,151,3803.0768211920526,4359.829332308681,27927.841059602648,400.0,15855.2,74.32985175202157,0,0,2.0,5007.0,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,1
2630,64,POPLATEK MESICNE,741,116,8545.435344827587,9678.495223340153,32595.280172413793,400.0,45886.3,57.17813765182186,0,0,0.0,0.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0
957,70,POPLATEK MESICNE,740,133,1476.7203007518797,1671.1600279609536,20039.654887218046,500.0,19579.7,65.64628378378379,0,0,1.0,2126.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
1682,49,POPLATEK MESICNE,740,119,2714.219327731092,5972.299577786321,34061.747899159665,900.0,40008.0,58.736148648648644,0,0,0.0,0.0,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660.0,2123,0
3587,64,POPLATEK MESICNE,738,150,1211.7540000000001,1460.7253229398925,17572.355333333333,700.0,20535.3,74.23780487804878,0,0,2.0,2167.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0
4269,26,POPLATEK MESICNE,738,154,14680.727272727272,16516.519965761014,64365.506493506495,300.0,54484.0,76.21747967479673,0,0,0.0,0.0,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041.0,6261,1
3338,25,POPLATEK MESICNE,738,119,6091.028571428572,6050.479940539565,20652.046218487394,300.0,14964.7,58.89532520325203,0,0,1.0,7531.0,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822.0,2218,0
3655,1,POPLATEK MESICNE,738,165,4780.007878787879,5839.616936327871,33444.06848484848,900.0,28419.4,81.66158536585365,0,0,3.0,6996.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,1
84,44,POPLATEK PO OBRATU,737,129,11298.9992248062,13211.500019913385,44367.73720930232,1100.0,65690.8,63.93113975576663,0,0,2.0,14161.0,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166.0,2325,0
4439,30,POPLATEK MESICNE,737,108,2281.1416666666664,2636.1179278190803,23443.58425925926,1100.0,25193.8,53.52374491180462,0,0,0.0,0.0,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0
4462,73,POPLATEK TYDNE,735,111,6251.693693693694,8580.154797027839,21176.72072072072,-1852.8,4632.0,55.160204081632656,1,0,1.0,2770.3,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355.0,4433,0
3814,74,POPLATEK MESICNE,735,23,2347.8260869565215,2395.8049634569384,19230.434782608696,900.0,10800.0,11.429591836734694,0,0,0.0,0.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
2780,63,POPLATEK MESICNE,733,108,6398.728703703703,6665.407788312392,42444.805555555555,600.0,53693.0,53.81582537517053,0,1,0.0,0.0,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0
3273,74,POPLATEK MESICNE,733,163,16054.886503067484,20636.744014710894,45241.28036809816,-3530.1,-3302.7,81.22203274215553,1,0,1.0,7876.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1
3559,18,POPLATEK MESICNE,732,127,5500.911811023622,6125.4496100949,39881.699212598425,600.0,53962.3,63.36987704918033,0,1,1.0,4418.0,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740.0,1910,0
3968,36,POPLATEK MESICNE,730,112,7618.502678571429,8329.495645314193,48372.95267857143,1100.0,69102.9,56.03835616438356,0,0,0.0,0.0,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796.0,6132,0
2159,1,POPLATEK MESICNE,730,153,7652.777777777777,9485.864725899037,39856.30915032679,600.0,32865.4,76.55239726027398,0,0,2.0,8719.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
849,1,POPLATEK MESICNE,730,97,9658.805154639174,12939.510602715454,33989.9587628866,-1226.0,29477.5,48.53321917808219,0,0,0.0,0.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,1
2288,69,POPLATEK MESICNE,730,127,8180.199212598425,9061.461267538178,56245.65354330709,900.0,79298.0,63.54349315068493,0,0,1.0,5411.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,0
3051,9,POPLATEK MESICNE,730,219,11447.986757990868,14103.210019332866,67108.43242009133,800.0,51236.0,109.575,0,1,3.0,4911.0,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
946,21,POPLATEK MESICNE,730,113,7885.748672566371,8860.105572010045,45335.45398230088,1100.0,33705.6,56.538698630136984,0,0,0.0,0.0,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0
2075,33,POPLATEK MESICNE,730,148,971.8006756756756,1146.86948984365,17881.241216216218,800.0,19242.4,74.05068493150685,0,0,3.0,2200.0,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650.0,4859,0
8931,63,POPLATEK TYDNE,730,228,10702.009649122809,14441.871466770706,58830.093859649125,200.0,32940.5,114.07808219178082,1,1,3.0,11147.7,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0
9225,11,POPLATEK MESICNE,730,155,6450.997419354839,10429.627952024737,38503.11161290322,600.0,60430.3,77.55308219178082,1,0,1.0,3421.5,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,0
3278,4,POPLATEK MESICNE,729,106,10260.096226415093,10884.644504262693,51437.56981132076,800.0,54200.9,53.109053497942384,0,0,0.0,0.0,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0
2811,4,POPLATEK MESICNE,729,148,15614.370270270269,15097.183993133003,63784.1331081081,1746.9,55247.6,74.1522633744856,0,1,2.0,16564.9,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0
1670,12,POPLATEK MESICNE,729,123,1493.3252032520325,1699.161110019357,17247.787804878048,500.0,16639.0,61.626543209876544,0,0,2.0,2554.0,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804.0,3868,0
275,29,POPLATEK MESICNE,729,135,1110.5562962962963,1275.7280575448185,18690.923703703706,800.0,17735.7,67.63888888888889,0,0,2.0,2260.0,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818.0,888,0
1455,66,POPLATEK MESICNE,728,114,3484.535087719298,4341.851097261783,25076.425438596492,-1179.3,17617.4,57.19574175824176,0,0,0.0,0.0,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247.0,2103,1
1311,60,POPLATEK MESICNE,728,126,5994.023809523809,6417.141722622975,21747.120634920637,500.0,13597.4,63.21634615384615,0,0,1.0,9327.0,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0
6678,54,POPLATEK MESICNE,728,185,15498.40054054054,15286.290102264766,67231.49135135136,1100.0,66247.0,92.8176510989011,1,0,1.0,6133.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,0
145,31,POPLATEK MESICNE,728,132,3043.862121212121,3068.288577934863,38263.12272727273,1100.0,52420.1,66.22664835164835,0,0,1.0,4815.0,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0
312,41,POPLATEK MESICNE,728,126,4829.346825396825,5031.389282616666,27457.853174603173,500.0,31953.4,63.21634615384615,0,0,1.0,7814.0,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445.0,5471,0
2233,43,POPLATEK MESICNE,728,114,2362.270175438596,2504.4424010121656,20739.528070175442,400.0,18105.4,57.19574175824176,0,0,1.0,2028.0,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085.0,3891,0
3530,34,POPLATEK MESICNE,728,121,2385.090082644628,2551.9685393307964,17403.79090909091,1100.0,12360.5,60.707760989010985,0,0,1.0,1977.0,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323.0,5190,0
7828,36,POPLATEK MESICNE,726,151,2969.286754966887,4541.446713162015,29312.30463576159,-3193.3,33363.2,75.96797520661157,0,0,0.0,0.0,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796.0,6132,0
9024,1,POPLATEK MESICNE,726,172,4486.536046511627,5910.329320702943,24909.194186046512,600.0,21824.3,86.53305785123968,1,0,2.0,7742.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1711,63,POPLATEK MESICNE,726,167,1257.6592814371259,1531.7703624472467,21856.11856287425,200.0,21975.6,84.01756198347108,0,0,3.0,2529.0,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0
2223,44,POPLATEK MESICNE,726,107,1882.2635514018693,1814.884979639025,15874.646728971962,700.0,13772.7,53.83161157024794,0,0,1.0,2930.0,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166.0,2325,0
646,51,POPLATEK MESICNE,725,122,3962.863114754098,3911.3256984732593,26378.653278688525,400.0,28997.1,61.462758620689655,0,0,1.0,4876.0,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0
2548,57,POPLATEK MESICNE,725,108,2785.834259259259,3545.5000564797024,32914.06759259259,300.0,37620.6,54.40965517241379,0,0,0.0,0.0,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729.0,3651,1
2567,17,POPLATEK MESICNE,724,120,1697.4025,1744.62404061819,16651.370833333334,700.0,10786.8,60.53867403314917,0,0,1.0,2574.0,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,0
2153,31,POPLATEK TYDNE,724,182,8729.664285714285,11272.853898464255,29945.3,200.0,18308.8,91.81698895027624,1,1,4.0,19392.5,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0
1243,1,POPLATEK MESICNE,724,42,5028.95,8827.831058459791,38116.27857142857,200.0,50015.9,21.18853591160221,0,1,0.0,0.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3238,47,POPLATEK MESICNE,724,148,7455.974324324324,9123.228501226678,39761.84527027027,400.0,28427.9,74.66436464088397,0,0,2.0,8902.0,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,0
954,74,POPLATEK MESICNE,723,166,1899.8,2132.355648316924,33541.74578313253,1000.0,39312.5,83.8609958506224,0,0,3.0,3505.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
9633,70,POPLATEK MESICNE,723,172,9659.379651162792,12508.491191841133,44921.87093023256,-5525.0,56138.5,86.89211618257261,1,0,1.0,2476.8,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
2716,66,POPLATEK MESICNE,723,149,7165.0852348993285,8343.462455892553,35467.311409395974,300.0,19173.4,75.27282157676349,0,1,2.0,8445.0,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247.0,2103,0
1580,69,POPLATEK MESICNE,723,146,13017.619863013699,14802.172082570061,51989.748630136986,400.0,49032.0,73.75726141078837,1,1,1.0,8094.2,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,0
1483,10,POPLATEK MESICNE,722,145,2608.5793103448277,2738.6754216200266,26055.515862068965,400.0,40386.0,73.35353185595568,0,0,2.0,4663.0,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0
1263,30,POPLATEK TYDNE,722,127,12816.055905511812,15031.327330103184,63679.289763779525,200.0,35811.2,64.24757617728531,0,0,0.0,0.0,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0
3966,42,POPLATEK MESICNE,722,114,1700.071052631579,1790.68472831883,19198.06842105263,800.0,19286.8,57.671052631578945,0,0,1.0,1754.0,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658.0,1668,0
3937,76,POPLATEK MESICNE,721,104,2216.9134615384614,2474.031689410097,17268.46923076923,800.0,26599.4,52.68515950069348,0,0,1.0,3385.0,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736.0,2807,0
1591,65,POPLATEK MESICNE,721,62,5381.066129032258,9020.807893701289,45254.35,600.0,35387.3,31.408460471567267,0,1,3.0,7859.0,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157.0,2718,0
658,4,POPLATEK MESICNE,721,107,1864.0289719626169,1870.324237958783,19851.680373831772,600.0,28733.3,54.204923717059636,0,0,1.0,2703.0,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0
3638,52,POPLATEK PO OBRATU,721,133,12716.812781954888,14076.353886229406,47178.76691729324,500.0,44270.0,67.376213592233,0,0,1.0,14417.0,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,0
2605,21,POPLATEK MESICNE,721,123,2850.10243902439,2786.5744842852155,23352.517886178863,1000.0,17912.0,62.31033287101248,0,0,1.0,4245.0,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0
3661,50,POPLATEK MESICNE,720,98,2184.691836734694,2016.399375465083,19164.319387755102,800.0,18885.0,49.71458333333334,0,0,1.0,3310.0,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0
2686,26,POPLATEK MESICNE,720,115,2386.110434782609,2533.7532645622064,17878.454782608696,5896.0,13598.7,58.33854166666667,0,0,1.0,1996.0,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041.0,6261,0
2944,22,POPLATEK MESICNE,720,148,2321.4297297297294,2575.9924771053447,22965.658108108106,1000.0,35839.9,75.07916666666667,0,0,2.0,3599.0,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117,0
4994,1,POPLATEK TYDNE,720,139,11577.294964028777,12979.771102754545,58296.89496402878,600.0,66155.9,70.51354166666667,1,0,1.0,7178.8,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
